game_pk,pitcher,outs,hits,earned_runs,walks,hit_batters,strikeouts_official,home_runs_allowed
822943,691799,5,2,0,0,0,1,0
824074,679922,1,1,2,3,0,0,0
824074,671162,5,1,0,0,0,2,0
824074,518886,3,0,0,0,0,0,0
824074,663878,3,0,0,0,0,0,0
824074,677976,12,6,0,4,0,4,0
824074,670167,3,0,0,0,0,0,0
824074,688497,6,3,1,2,0,1,0
824074,656240,6,1,0,0,0,2,0
824074,695611,12,8,5,3,0,3,1
824218,685005,3,1,1,2,0,1,1
824218,686613,14,4,0,4,0,9,0
824218,805123,7,2,1,0,0,3,1
824218,687911,3,2,1,0,1,1,0
824218,681217,1,0,0,0,0,0,0
824218,667755,18,2,0,4,0,7,0
824218,519141,3,0,0,0,0,0,0
824218,700712,2,1,0,1,0,1,0
824218,605447,3,0,0,1,0,1,0
824215,650556,1,0,1,2,0,0,0
824215,685005,1,0,0,0,0,1,0
824215,595345,3,0,0,1,0,0,0
824215,805123,6,0,0,0,0,2,0
824215,837227,8,3,4,4,0,4,0
824215,687911,2,1,0,0,0,2,0
824215,682610,6,3,2,1,0,4,1
824215,681217,3,1,0,0,0,1,0
824215,686799,12,4,5,5,0,3,0
824215,519141,3,2,3,2,1,0,0
824215,696147,6,0,0,2,0,2,0
824054,681217,3,0,0,0,0,2,0
824054,686799,17,4,0,2,0,7,0
824054,519141,1,0,0,0,0,0,0
824054,696147,2,1,0,0,0,0,0
824054,664192,1,0,0,1,1,0,0
824054,605447,3,0,0,0,0,1,0
824054,660825,4,1,0,0,0,2,0
824054,676106,20,6,1,0,0,5,1
824699,571948,1,0,0,0,0,0,0
824699,592791,14,2,0,4,0,3,0
824699,664208,2,2,2,2,0,1,0
824699,676962,10,1,0,1,0,5,0
824699,681217,3,1,0,1,0,1,0
824699,667755,18,2,0,2,0,4,0
824699,519141,4,1,0,0,0,2,0
824699,605447,2,0,0,1,0,1,0
824056,681217,1,0,0,0,0,1,0
824056,519141,3,1,0,1,0,0,0
824056,672282,20,3,0,4,0,4,0
824056,605447,3,0,0,0,0,2,0
824056,608718,3,3,2,1,0,0,0
824056,666374,3,0,0,0,0,2,0
824056,693433,21,1,0,1,1,6,0
824056,662253,3,0,0,0,0,3,0
824056,642100,3,0,0,0,0,1,0
824533,693312,6,1,0,3,0,0,0
824533,683175,3,0,0,0,0,1,0
824533,594580,5,0,0,3,0,1,0
824533,656271,4,1,1,1,0,0,0
824533,671096,9,8,7,2,0,1,1
824533,680704,1,1,2,0,1,0,0
824533,667755,21,2,0,3,0,10,0
824533,519141,3,1,1,0,0,1,1
824533,696147,2,2,3,3,0,1,0
831804,641312,8,5,2,0,0,4,1
831804,691946,7,1,5,4,0,4,1
831804,519141,3,0,0,0,0,0,0
831804,608718,7,2,1,2,0,4,0
831804,683177,1,2,2,1,0,1,0
831804,696519,1,1,3,2,0,1,0
831804,656945,1,3,3,1,0,0,1
831804,607192,15,3,1,1,0,11,1
831804,681911,2,0,0,2,0,0,0
831804,691947,3,1,0,0,0,0,0
831804,595014,3,1,0,1,0,3,0
831804,676508,2,0,0,1,0,0,0
831804,682087,1,0,0,0,0,0,0
824124,668674,3,0,0,1,0,2,0
824124,621381,3,0,0,0,0,0,0
824124,683232,1,0,0,2,0,0,0
824124,663738,1,0,0,0,0,1,0
824124,702070,19,8,3,3,0,6,0
824124,519141,3,2,1,1,0,1,0
824124,666171,3,0,0,0,0,2,0
824124,641312,3,1,0,1,0,2,0
824124,579328,15,5,5,2,0,5,0
824608,622554,3,0,0,0,0,1,0
824608,663542,3,1,0,0,0,2,0
824608,607200,21,5,2,0,0,6,2
824608,699823,3,0,0,0,0,0,0
824608,681217,2,0,0,2,0,0,0
824608,815083,11,3,1,2,0,3,0
824608,519141,1,1,1,2,0,0,0
824608,696147,2,0,0,0,0,0,0
824608,666171,6,1,1,0,1,4,0
824608,579328,6,2,0,1,0,1,0
824045,680704,3,0,0,0,0,1,0
824045,686799,17,5,1,2,1,1,0
824045,519141,3,3,3,1,0,1,0
824045,696147,4,0,0,0,0,1,0
824045,693686,4,1,0,0,0,1,0
824045,686973,2,0,0,0,0,0,0
824045,656546,1,2,1,0,2,1,0
824045,689254,2,0,0,0,0,1,0
824045,643511,3,0,0,0,0,0,0
824045,571578,15,2,1,2,0,3,0
824122,669212,2,1,0,0,0,0,0
824122,668674,3,0,0,1,0,2,0
824122,683232,3,0,0,0,0,1,0
824122,607625,19,14,7,1,0,3,1
824122,656638,3,1,1,3,0,2,0
824122,519141,1,1,1,0,0,0,1
824122,696147,3,3,2,2,0,0,1
824122,664192,2,1,2,1,0,1,1
824122,666171,5,0,0,1,0,1,0
824122,672282,15,5,3,1,0,5,1
824122,608718,3,2,2,1,0,0,0
824036,681217,6,1,0,0,0,4,0
824036,519141,1,0,0,0,1,1,0
824036,700712,18,2,1,3,0,5,0
824036,608718,2,1,1,2,0,0,0
824036,674370,7,0,0,0,2,0,0
824036,691799,3,1,0,1,0,1,0
824036,702273,11,7,7,4,0,3,1
824036,663855,3,0,0,1,0,1,0
824609,641743,12,7,4,2,2,2,0
824609,674370,9,2,1,0,0,2,1
824609,691799,4,3,0,0,0,2,0
824609,663542,1,0,0,0,0,0,0
824609,663855,1,2,0,0,0,0,0
824609,680704,0,2,3,0,1,0,0
824609,686799,18,5,2,1,0,5,0
824609,519141,3,2,2,0,0,2,2
824609,820862,3,0,0,0,0,2,0
824043,680704,3,2,2,1,0,0,1
824043,686799,19,5,2,3,1,6,1
824043,519141,3,0,0,0,0,1,0
824043,642048,2,0,1,0,1,2,0
824043,596133,4,1,0,0,0,3,0
824043,605280,20,4,1,3,0,6,0
824043,548384,3,1,0,0,0,2,0
824040,519141,3,2,0,0,0,1,0
824040,820862,3,1,0,0,0,2,0
824040,691951,12,4,2,2,0,0,0
824040,696147,5,1,1,0,0,3,1
824040,666171,4,0,0,2,1,3,0
824040,673929,3,0,0,0,0,2,0
824040,663542,3,1,0,0,0,0,0
824040,607200,14,6,4,2,0,2,3
824040,699823,4,0,0,0,0,1,0
824442,677944,12,5,0,1,0,7,0
824442,680916,2,1,1,1,0,0,1
824442,671922,4,0,0,0,0,2,0
824442,681870,3,0,0,2,0,3,0
824442,683769,4,1,0,0,0,0,0
824442,682120,2,1,1,0,0,1,0
824442,681217,3,0,0,2,0,0,0
824442,519141,3,1,0,1,0,0,0
824442,820862,3,0,0,0,0,0,0
824442,700712,15,3,2,1,0,4,1
823942,676263,3,1,1,0,0,1,1
823942,808967,24,2,1,0,0,4,0
823942,666171,6,0,0,2,0,3,0
823942,686799,1,6,7,1,0,1,1
823942,519141,3,1,0,0,0,0,0
823942,696519,6,0,0,1,0,3,0
823942,608718,8,2,1,0,0,2,1
824272,656427,17,6,3,1,0,9,0
824272,805427,1,0,0,0,0,1,0
824272,669724,3,1,0,0,0,1,0
824272,676568,6,4,4,2,0,1,0
824272,680570,15,2,1,2,0,5,1
824272,519141,3,0,0,0,0,1,0
824272,820862,3,0,0,1,0,1,0
824272,696147,3,1,0,2,0,1,0
824272,666171,3,0,0,2,0,1,0
824656,665871,14,2,0,2,0,2,0
824656,621053,2,1,1,0,0,0,1
824656,657097,6,1,0,1,0,1,0
824656,519141,3,1,1,0,0,1,0
824656,669020,2,2,2,0,0,1,0
824656,694335,5,3,0,0,1,2,0
824656,681676,4,0,0,0,0,2,0
824656,669461,15,4,3,2,3,3,0
823941,681911,2,1,2,2,0,2,0
823941,683618,5,0,0,0,0,3,0
823941,669165,4,2,1,0,0,3,0
823941,642546,5,7,6,1,0,1,2
823941,686218,4,3,2,2,0,2,0
823941,676263,4,0,0,0,0,2,0
823941,595014,3,2,2,1,0,1,0
823941,696147,1,0,0,0,0,1,0
823941,681217,3,1,0,1,0,2,0
823941,667755,18,8,4,2,0,2,2
823941,815083,3,0,0,0,0,3,0
823941,519141,2,2,0,0,0,1,0
824659,519141,3,0,0,0,0,0,0
824659,668970,3,0,0,0,1,0,0
824659,656849,11,9,10,3,0,3,1
824659,669060,10,8,7,1,2,4,2
824659,669467,17,5,0,1,0,2,0
824659,592773,3,0,0,0,0,1,0
824659,691008,7,2,1,0,0,3,0
822976,663556,15,4,1,0,0,3,0
822976,668984,5,2,1,0,0,1,1
822976,687330,4,2,0,0,0,1,0
822976,641329,3,1,0,0,0,1,0
822976,686799,7,5,3,4,0,1,1
822976,815083,12,1,0,3,0,4,0
822976,519141,2,1,0,2,0,1,0
822976,608718,3,0,0,0,0,0,0
822975,668984,3,2,1,0,0,0,1
822975,693855,3,0,1,2,0,1,0
822975,642121,1,3,2,0,0,1,1
822975,664076,3,0,0,0,0,0,0
822975,681806,5,2,5,2,2,1,1
822975,656876,12,4,5,2,0,4,1
822975,681217,3,1,0,0,0,1,0
822975,519141,3,0,0,2,0,1,0
822975,820862,2,0,0,2,0,1,0
822975,696147,4,0,0,1,0,1,0
822975,672282,15,5,3,3,0,7,1
824815,665152,15,6,4,1,0,4,4
824815,669330,3,0,0,0,0,1,0
824815,670329,4,1,2,1,0,1,0
824815,544150,3,0,0,0,0,0,0
824815,664991,2,1,3,2,0,0,1
824815,573204,3,3,2,0,0,2,2
824815,657097,3,0,0,0,0,0,0
824815,519141,4,3,2,0,0,0,1
824815,663423,1,1,0,0,0,0,0
824815,607067,16,7,3,2,0,2,1
824492,572955,3,0,0,1,0,0,0
824492,622088,3,0,0,0,0,1,0
824492,657571,2,2,1,0,0,0,0
824492,666157,15,5,2,3,0,4,1
824492,656271,1,1,0,0,0,0,0
824492,670062,3,1,2,1,0,2,1
824492,665871,15,7,2,0,0,4,2
824492,573204,3,1,0,0,0,2,0
824492,657097,3,0,0,1,0,1,0
824492,519141,3,2,1,1,0,0,1
824492,669020,2,1,0,1,0,1,0
824492,663423,1,0,0,0,0,0,0
824052,681217,2,2,1,1,0,1,1
824052,667755,24,3,1,0,0,10,1
824052,605447,1,0,0,0,0,0,0
824052,606303,3,0,0,0,0,1,0
824052,519242,12,5,6,2,2,7,2
824052,674370,6,0,0,0,1,1,0
824052,607481,3,0,0,0,0,1,0
824946,669276,3,0,0,0,0,0,0
824946,663158,3,2,0,0,0,1,0
824946,519242,18,3,0,3,1,6,0
824946,641755,3,0,0,0,0,1,0
824946,666142,12,6,4,4,0,5,3
824946,663559,9,5,2,0,0,4,0
824946,656638,3,0,0,0,0,1,0
824940,669276,3,1,0,0,0,1,0
824940,663158,3,1,0,0,0,1,0
824940,519242,18,1,1,0,0,3,1
824940,628452,3,1,0,0,0,1,0
824940,622663,10,4,4,5,0,7,0
824940,665660,2,2,1,0,0,0,0
824940,663687,6,0,0,0,0,2,0
824940,665622,6,1,0,0,0,1,0
824655,621053,3,0,0,0,0,1,0
824655,519141,1,1,1,2,0,0,0
824655,668970,2,0,0,0,0,2,0
824655,669020,3,1,0,0,0,1,0
824655,607067,18,5,3,1,0,6,1
824655,667297,4,1,0,1,0,1,0
824655,573124,1,0,0,0,0,0,0
824655,641927,16,5,2,2,0,7,0
824655,672782,3,0,0,1,0,1,0
824655,702193,3,0,0,0,0,0,0
824653,684007,21,6,0,1,0,4,0
824653,519141,3,0,0,1,0,0,0
824653,664208,3,2,1,1,0,0,0
824653,808970,3,2,0,1,0,2,0
824653,681892,3,0,0,1,0,1,0
824653,701519,9,1,0,1,0,2,0
824653,805673,9,9,8,3,0,4,1
831502,676979,16,6,6,2,1,3,1
831502,681252,3,2,0,0,0,0,0
831502,669711,3,1,0,0,0,1,0
831502,592454,3,0,0,0,0,1,0
831502,701719,2,1,0,0,0,0,0
831502,519242,18,2,1,1,0,4,0
831502,690229,3,1,0,1,0,2,0
831502,641755,3,1,0,0,0,1,0
831502,669276,3,0,0,0,0,1,0
824938,689266,9,1,0,0,0,2,0
824938,519242,18,8,1,1,0,6,1
824938,595978,1,0,0,0,0,0,0
824938,663465,9,8,5,1,1,1,0
824938,676440,14,11,8,1,0,4,1
823474,621237,3,1,0,0,0,1,0
823474,650911,18,8,0,1,0,8,0
823474,621383,3,1,0,2,0,2,0
823474,641745,3,0,0,1,0,1,0
823474,669276,3,0,0,0,0,1,0
823474,663158,3,0,0,0,0,2,0
823474,519242,21,5,1,1,0,7,1
824365,801403,16,8,6,3,0,3,1
824365,657514,2,3,2,0,0,1,1
824365,685299,9,1,1,0,0,4,1
824365,669276,3,0,0,0,0,1,0
824365,519242,21,3,1,3,0,11,0
824365,676702,3,1,0,0,0,1,0
823957,681911,1,0,0,0,0,0,0
823957,656945,3,0,0,0,0,1,0
823957,669165,3,2,0,0,0,1,0
823957,694361,3,1,0,1,0,1,0
823957,592779,3,0,0,1,0,1,0
823957,686218,14,6,1,1,0,7,0
823957,519242,21,5,2,0,1,7,1
823957,607481,3,0,0,0,0,0,0
824757,594027,1,1,0,0,0,0,0
824757,669711,3,1,2,1,0,0,1
824757,801139,14,5,2,2,0,7,0
824757,663558,6,1,1,0,0,2,1
824757,543056,0,1,3,2,0,0,0
824757,670245,3,2,2,0,0,1,1
824757,689266,3,0,0,0,0,2,0
824757,519242,15,6,2,3,1,8,0
824757,641755,3,1,0,0,0,1,0
824757,625643,6,1,0,0,0,0,0
823866,663969,9,2,0,1,0,2,0
823866,691594,3,1,0,0,0,1,0
823866,676083,15,8,8,0,0,3,2
823866,682989,6,0,0,1,0,0,0
823866,519242,21,4,1,0,0,8,0
824926,519242,18,5,0,2,0,8,0
824926,607481,4,0,0,0,0,1,0
824926,625643,5,1,1,1,0,1,1
824926,694037,3,1,0,0,0,2,0
824926,571948,6,1,0,0,0,1,0
824926,657097,3,1,0,0,0,1,0
824926,664208,3,1,0,0,0,2,0
824926,676962,12,1,0,1,1,7,0
824934,663158,3,0,0,0,0,1,0
824934,606303,3,0,0,0,0,1,0
824934,519242,18,1,0,2,1,9,0
824934,607481,3,1,0,0,0,1,1
824934,663767,3,1,0,0,0,1,0
824934,641835,3,1,0,0,0,0,0
824934,676510,4,1,0,0,0,1,0
824934,605400,14,7,6,3,0,6,2
824919,689266,3,0,0,0,0,1,0
824919,800311,4,1,0,0,0,1,0
824919,519242,17,10,3,2,1,6,0
824919,625643,3,5,4,1,0,1,0
824919,689149,11,2,1,2,0,2,0
824919,686973,4,0,0,0,0,1,0
824919,656546,3,0,0,0,0,1,0
824919,689254,4,1,0,1,0,1,0
824919,680755,2,1,1,0,0,1,1
824919,643511,3,0,0,0,0,0,0
824909,669276,3,1,0,0,0,1,0
824909,675916,3,0,0,0,0,1,0
824909,800311,4,2,1,0,0,1,0
824909,519242,17,5,0,1,0,7,0
824909,682842,2,0,0,0,0,0,0
824909,690986,19,4,2,0,0,7,1
824909,676879,1,2,2,0,0,1,1
824909,656730,3,0,0,0,0,1,0
824893,689266,3,0,0,0,0,1,0
824893,519242,18,5,3,1,1,11,0
824893,641755,2,2,2,0,0,1,1
824893,628452,3,2,0,0,0,2,0
824893,664849,1,0,0,0,0,0,0
824893,673513,4,1,0,0,0,1,0
824893,656288,8,5,4,0,0,4,3
824893,699134,3,0,0,0,0,2,0
824893,663362,6,3,1,0,0,0,1
824893,606996,3,0,0,0,0,1,0
824901,682989,6,3,1,0,0,1,0
824901,519242,21,2,0,0,0,6,0
824901,615698,12,11,6,1,0,3,2
824901,693713,5,3,2,2,0,1,0
824901,543309,3,3,3,1,0,0,1
824901,686560,3,2,4,2,1,1,0
824901,687239,1,0,0,0,0,0,0
824903,669276,3,0,0,0,0,3,0
824903,519242,15,7,3,2,1,3,2
824903,702275,9,3,0,1,1,4,0
824903,620443,1,2,1,0,0,0,1
824903,680702,2,1,3,2,0,0,1
824903,640455,15,5,3,1,2,4,2
824903,681810,6,4,4,1,1,1,1
823204,668873,3,2,1,0,0,1,0
823204,592662,24,4,0,1,0,2,0
823204,669276,2,0,0,0,0,2,0
823204,800311,1,2,1,1,0,0,0
823204,519242,18,8,1,1,0,10,0
823204,641755,3,0,0,0,0,0,0
824590,663436,18,6,0,0,1,6,0
824590,622554,3,0,0,0,0,0,0
824590,663542,3,0,0,1,0,0,0
824590,656794,3,1,0,1,0,1,0
824590,669276,1,0,0,0,0,1,0
824590,675916,3,1,0,0,0,1,0
824590,800311,3,1,0,0,0,0,0
824590,519242,17,6,2,1,1,6,0
823033,681517,9,1,0,0,0,2,0
823033,668941,3,0,0,0,0,1,0
823033,677865,5,0,0,0,1,1,0
823033,676617,3,0,0,0,0,2,0
823033,666277,4,2,1,0,0,1,0
823033,592773,3,0,0,1,0,0,0
823033,682989,6,0,0,0,0,3,0
823033,800311,3,2,1,1,0,1,0
823033,519242,9,2,0,1,0,5,0
823033,641755,3,0,0,1,0,1,0
823033,664849,3,1,1,0,0,1,1
823598,650960,3,2,0,0,0,2,0
823598,672335,3,0,0,0,0,1,0
823598,621345,3,0,0,0,1,2,0
823598,681035,18,5,1,1,0,7,0
823598,669276,3,0,0,0,0,0,0
823598,800311,3,0,0,1,0,3,0
823598,519242,18,2,0,0,0,9,0
823598,628452,3,0,0,0,0,0,0
823514,621112,1,0,0,0,0,0,0
823514,687396,2,2,1,0,0,0,1
823514,670280,3,1,1,1,0,1,0
823514,543037,21,6,2,0,0,9,0
823514,682989,3,1,1,1,1,2,1
823514,519242,18,5,3,2,0,8,0
823514,664849,3,2,1,1,0,3,1
823746,694819,18,4,0,2,0,6,0
823746,622608,6,3,1,2,0,1,0
823746,656730,3,1,0,0,0,1,0
823746,689266,3,1,0,1,0,1,0
823746,519242,18,8,2,0,0,6,0
823746,608718,3,0,0,1,0,2,0
824882,689266,3,2,0,0,1,0,0
824882,800311,3,1,0,0,0,1,0
824882,519242,18,5,1,0,0,9,0
824882,641755,3,2,1,1,0,1,1
824882,666661,3,1,0,0,0,2,0
824882,694297,21,2,0,0,0,7,0
824882,805299,3,0,0,0,0,2,0
824942,660761,11,5,4,3,0,6,0
824942,606303,3,1,1,0,0,2,1
824942,527048,13,2,0,0,0,3,0
824942,686993,3,0,0,1,0,2,0
824942,605130,3,0,0,0,0,0,0
824942,650644,15,4,2,1,0,3,1
824942,663687,3,0,0,2,0,0,0
824942,643410,3,2,0,0,0,1,0
825102,694297,14,6,3,2,0,2,1
825102,688497,3,0,0,0,0,0,0
825102,656464,3,1,0,0,0,1,0
825102,642528,3,3,1,0,0,1,0
825102,664199,4,0,0,0,0,1,0
825102,657044,3,1,0,1,0,1,0
825102,669276,3,2,1,0,0,0,0
825102,663158,3,0,0,0,0,3,0
825102,606303,0,1,0,0,0,0,0
825102,641755,3,1,0,1,0,0,0
825102,628452,3,0,0,0,0,1,0
825102,527048,15,5,4,1,0,1,0
824939,606303,1,2,1,0,0,1,0
824939,674370,8,2,3,2,0,1,0
824939,641755,1,1,1,1,0,0,0
824939,607481,2,0,0,2,0,0,0
824939,527048,15,2,1,3,0,2,1
824939,542888,3,1,0,1,0,2,0
824939,641401,1,0,0,0,0,0,0
824939,800048,20,4,0,2,0,5,0
824939,681870,3,0,0,0,0,2,0
823476,689147,3,2,1,0,0,0,1
823476,663767,3,1,1,0,0,0,1
823476,641835,6,1,0,0,0,0,0
823476,592836,12,7,7,3,1,4,2
823476,621383,3,1,0,1,0,1,0
823476,660761,9,2,0,1,0,1,0
823476,527048,18,4,0,2,2,4,0
822748,641793,18,7,6,2,0,1,4
822748,680730,6,1,0,1,0,0,0
822748,642759,3,0,0,0,0,0,0
822748,669276,3,0,0,0,0,0,0
822748,663158,3,1,0,0,0,0,0
822748,800311,9,7,4,1,0,7,1
822748,641755,3,0,0,2,0,1,0
822748,527048,9,3,2,0,0,4,2
824931,800311,6,0,0,1,0,1,0
824931,641755,3,2,0,0,0,2,0
824931,607481,3,2,2,0,0,0,1
824931,527048,15,2,0,4,0,5,0
824931,676428,8,0,0,0,0,1,0
824931,663554,7,3,2,1,0,3,0
824931,663947,3,4,2,0,0,1,1
824931,572143,6,2,1,1,0,4,0
823141,678606,3,0,0,0,0,1,0
823141,693433,18,1,0,2,0,9,0
823141,681867,3,0,0,0,0,1,0
823141,660825,3,3,1,0,0,1,0
823141,800311,6,2,1,1,0,4,0
823141,641755,1,2,0,0,0,0,0
823141,527048,17,5,2,1,0,5,1
824924,693821,24,7,3,0,0,3,1
824924,527048,3,0,0,0,0,2,0
824924,801139,24,4,2,1,0,3,1
824924,547973,3,0,0,2,0,0,0
823865,669199,4,2,1,0,1,2,0
823865,666129,9,3,2,3,0,2,0
823865,676534,2,2,3,3,0,2,0
823865,656848,4,0,0,2,0,1,0
823865,669622,4,1,1,0,0,1,0
823865,677053,4,2,1,0,0,3,1
823865,669276,4,2,0,0,0,2,0
823865,663158,3,0,0,1,0,0,0
823865,800311,2,0,0,1,0,0,0
823865,628452,3,1,0,0,0,1,0
823865,527048,15,5,4,2,0,10,1
824928,669276,3,0,0,0,0,2,0
824928,663158,3,1,0,1,0,2,0
824928,702275,13,2,1,3,0,4,0
824928,641755,2,1,0,0,0,0,0
824928,628452,3,0,0,1,0,0,0
824928,527048,3,0,0,0,0,2,0
824928,684007,21,5,2,0,0,6,1
824928,664208,3,3,2,0,0,1,1
824513,680689,2,1,1,0,0,1,1
824513,622088,3,1,0,1,0,0,0
824513,663574,3,0,0,0,0,1,0
824513,663903,15,4,3,4,0,2,2
824513,594580,1,0,0,0,0,1,0
824513,656271,3,1,1,0,0,1,1
824513,669276,3,1,0,0,0,1,0
824513,663158,3,0,0,0,0,0,0
824513,641755,3,0,0,0,0,1,0
824513,628452,3,0,0,0,0,1,0
824513,527048,15,4,2,3,0,2,1
824914,669276,3,0,0,0,0,1,0
824914,663158,3,0,0,0,0,0,0
824914,800311,3,0,0,0,0,0,0
824914,628452,3,1,0,1,0,1,0
824914,527048,15,3,3,2,0,5,0
824914,681895,4,2,0,1,0,3,0
824914,656605,14,7,6,3,1,4,1
824914,642701,3,0,0,0,0,1,0
824914,684049,3,0,0,1,0,2,0
824910,669276,2,1,0,0,0,1,0
824910,663158,4,2,0,1,0,0,0
824910,628452,3,2,1,1,0,1,0
824910,527048,18,6,1,2,0,5,0
824910,682842,3,1,1,0,0,2,1
824910,684974,3,1,0,0,0,1,0
824910,694819,18,5,2,1,0,7,0
823616,640455,18,4,2,0,0,6,1
823616,681810,6,3,1,0,0,3,1
823616,650960,3,0,0,0,0,1,0
823616,669276,2,1,0,0,0,1,0
823616,663158,3,0,0,0,0,1,0
823616,800311,3,0,0,0,0,3,0
823616,628452,3,1,0,1,0,1,0
823616,527048,16,4,1,1,0,4,0
823284,688158,4,0,0,0,0,1,0
823284,593974,3,1,0,0,0,0,0
823284,592094,3,0,0,0,0,0,0
823284,676664,17,5,2,2,0,5,1
823284,689266,1,1,2,1,0,0,0
823284,675916,3,1,0,0,0,1,0
823284,800311,3,0,0,1,0,0,0
823284,641656,3,0,0,0,0,2,0
823284,641755,2,1,0,0,0,1,0
823284,527048,12,4,3,4,0,4,1
824885,669276,1,0,0,0,0,0,0
824885,682989,6,0,0,1,0,3,0
824885,641755,3,1,0,0,0,0,0
824885,664849,2,3,2,1,1,1,0
824885,608718,6,4,1,1,0,1,0
824885,527048,9,0,0,1,0,3,0
824885,676604,3,0,0,1,0,2,0
824885,680767,6,2,2,1,0,1,0
824885,667463,3,4,3,1,0,0,1
824885,691594,1,1,0,0,0,0,0
824885,806188,2,2,1,0,0,0,1
824885,676083,9,5,2,1,0,1,1
823597,623211,2,0,0,0,0,1,0
823597,650960,6,0,0,0,0,3,0
823597,804267,19,6,3,1,0,5,1
823597,622761,1,1,0,0,0,1,0
823597,671162,8,10,11,5,0,2,3
823597,527048,15,8,3,1,0,4,1
824890,682989,3,1,0,0,0,0,0
824890,664849,3,2,3,1,1,0,0
824890,527048,21,1,0,2,0,6,0
824890,683000,2,0,0,3,0,1,0
824890,571945,18,9,4,1,0,3,3
824890,678868,4,1,0,0,0,2,0
824896,689266,3,0,0,0,0,2,0
824896,669276,3,0,0,0,0,1,0
824896,682989,1,3,4,1,0,0,0
824896,800311,6,3,1,1,0,2,1
824896,628452,2,1,1,0,0,2,1
824896,527048,12,1,0,4,0,3,0
824896,650633,18,5,1,4,0,7,0
824896,593974,1,3,4,1,0,0,0
824896,670970,3,2,0,0,0,2,0
824896,681190,2,4,2,0,0,1,0
824907,689266,3,0,0,0,0,2,0
824907,675916,3,0,1,1,0,1,0
824907,641656,3,1,0,1,0,1,0
824907,628452,3,0,0,0,0,1,0
824907,527048,15,5,4,3,0,1,2
824907,681676,2,0,0,2,0,1,0
824907,668941,2,4,1,0,0,1,0
824907,676617,3,1,0,0,0,0,0
824907,666277,5,0,1,1,0,1,0
824907,669461,15,1,1,4,1,9,0
824886,669276,3,0,0,0,0,1,0
824886,800311,3,0,0,0,0,1,0
824886,628452,3,0,0,0,0,1,0
824886,527048,18,4,0,3,0,2,0
824886,642376,2,0,1,3,0,0,0
824886,694646,4,2,2,1,0,1,1
824886,690997,18,1,1,2,0,3,1
823163,678606,2,2,0,0,0,0,0
823163,668984,3,1,0,1,1,2,0
823163,669302,16,5,3,0,0,7,1
823163,681867,3,1,1,1,0,1,1
823163,642100,3,3,2,0,0,1,0
823163,542888,2,1,1,0,0,2,1
823163,641401,3,1,0,0,0,1,0
823163,671922,3,0,0,0,0,1,0
823163,681870,4,0,0,0,0,3,0
823163,676440,15,4,3,2,0,7,3
823668,656546,3,1,0,1,0,1,0
823668,573124,2,0,0,0,0,0,0
823668,641927,13,6,2,1,0,4,0
823668,701519,6,0,0,0,0,3,0
823668,672782,3,0,0,1,0,0,0
823668,682989,3,0,0,0,0,1,0
823668,641755,2,0,0,1,1,1,0
823668,678061,4,1,0,0,1,0,0
823668,527048,15,9,4,2,0,3,0
823161,668984,3,1,0,0,0,1,0
823161,677961,3,0,0,0,0,1,0
823161,693433,18,4,2,1,0,9,0
823161,662253,3,2,2,0,0,1,1
823161,642100,1,0,0,0,0,0,0
823161,660825,2,1,1,2,0,1,0
823161,542888,4,0,0,1,0,1,0
823161,641401,3,1,1,0,0,2,1
823161,670036,5,0,0,0,0,1,0
823161,671922,3,2,1,1,0,2,0
823161,676282,11,4,2,3,0,5,0
823161,681870,2,0,0,2,0,1,0
823161,682120,2,2,0,0,0,0,0
823970,656945,1,1,1,0,0,1,1
823970,694361,5,1,1,2,0,1,0
823970,595014,3,0,0,0,0,1,0
823970,808967,18,4,2,1,1,2,1
823970,542888,2,2,0,0,0,1,0
823970,671922,3,1,1,0,0,0,1
823970,681870,1,0,0,0,0,1,0
823970,668909,21,2,0,3,0,10,0
823972,656945,3,1,0,0,0,2,0
823972,680736,12,4,3,1,0,2,0
823972,808963,12,4,1,2,0,4,0
823972,542888,2,2,0,0,0,0,0
823972,671922,3,2,2,0,0,0,0
823972,800048,18,5,0,0,0,5,0
823972,681870,4,0,0,0,0,1,0
831873,813266,3,1,1,1,0,1,1
831873,669062,3,1,0,0,0,1,0
831873,664192,3,1,0,0,0,1,0
831873,592662,15,3,1,2,0,6,1
831873,686790,2,4,5,0,1,2,1
831873,811229,1,0,0,0,0,0,0
831873,542888,2,0,0,0,0,0,0
831873,671922,5,2,2,0,0,0,0
831873,676440,14,10,8,0,0,3,2
831873,695661,1,1,0,0,0,0,0
831873,682120,2,1,0,0,0,1,0
831553,825932,1,0,0,1,0,0,0
831553,664353,6,3,2,0,0,2,0
831553,694973,12,1,0,3,0,5,0
831553,676755,3,0,0,0,0,1,0
831553,682254,2,1,0,1,0,0,0
831553,642701,3,2,1,0,0,0,0
831553,682785,2,1,2,2,0,2,0
831553,660896,3,2,2,0,0,1,1
831553,534910,3,0,0,1,0,0,0
831553,676596,1,0,0,0,0,1,0
831553,592332,15,6,3,3,0,2,1
824458,542888,3,0,0,0,0,1,0
824458,641401,3,0,0,0,0,0,0
824458,670036,2,0,0,0,0,0,0
824458,671922,3,1,0,0,0,3,0
824458,676282,16,4,1,2,0,6,0
824458,690990,3,0,0,1,0,0,0
