game_date,game_pk,team,opponent,runs,plate_appearances,hits,home_runs,strikeouts,walks,iso,k_rate,bb_rate,hr_rate,runs_last14,k_rate_last14,bb_rate_last14,hr_rate_last14,iso_last14
2026-05-13,823952,LAD,SF,4,69,15,2,12,5,0.13043478260869565,0.17391304347826086,0.07246376811594203,0.028985507246376812,3.357142857142857,0.22523418711537005,0.08885661851794899,0.02476296878450739,0.1124529676005358
2026-05-14,823950,LAD,SF,5,68,10,2,19,7,0.11764705882352941,0.27941176470588236,0.10294117647058823,0.029411764705882353,3.4285714285714284,0.22208878179605174,0.08304359096579098,0.02591761124349767,0.11627523229236572
2026-05-15,824037,LAD,LAA,6,72,10,3,18,7,0.1388888888888889,0.25,0.09722222222222222,0.041666666666666664,3.7142857142857144,0.22585628879885286,0.08658700833273777,0.028018451579632123,0.12372621268452258
2026-05-16,824038,LAD,LAA,15,87,18,1,16,13,0.10344827586206896,0.1839080459770115,0.14942528735632185,0.011494252873563218,4.0,0.22585628879885286,0.08131340766440028,0.029114942807702302,0.12612805061267632
2026-05-17,824034,LAD,LAA,10,73,16,0,22,6,0.0273972602739726,0.3013698630136986,0.0821917808219178,0.0,4.928571428571429,0.22280210160673458,0.08722473771366135,0.02803119896533777,0.12304102269806218
2026-05-18,823301,LAD,SD,0,64,9,1,18,7,0.046875,0.28125,0.109375,0.015625,5.5,0.23087096345760955,0.085849202389347,0.026996002277967168,0.11775159304889458
2026-05-19,823302,LAD,SD,5,72,12,4,16,6,0.2222222222222222,0.2222222222222222,0.08333333333333333,0.05555555555555555,5.214285714285714,0.2443813018034742,0.0880226046449861,0.028112073706538596,0.11828025846242841
2026-05-20,823299,LAD,SD,4,71,15,2,11,8,0.14084507042253522,0.15492957746478872,0.11267605633802817,0.028169014084507043,5.0,0.23704003196220436,0.08772498559736704,0.02940175624622114,0.12433184576401572
2026-05-22,823788,LAD,MIL,1,73,12,1,13,9,0.0547945205479452,0.1780821917808219,0.1232876712328767,0.0136986301369863,5.214285714285714,0.23162291386902997,0.09137767094019322,0.029216026483026587,0.12560099914584516
2026-05-23,823787,LAD,MIL,11,84,15,1,16,16,0.13095238095238096,0.19047619047619047,0.19047619047619047,0.011904761904761904,4.428571428571429,0.22836562681578038,0.09548468505081223,0.026435101567999286,0.11353744986167584
2026-05-24,823786,LAD,MIL,5,73,13,1,19,7,0.0821917808219178,0.2602739726027397,0.0958904109589041,0.0136986301369863,5.0,0.22306350596744107,0.1059388667234813,0.026235021535986485,0.11658867034987111
2026-05-25,823948,LAD,COL,5,70,15,1,15,4,0.11428571428571428,0.21428571428571427,0.05714285714285714,0.014285714285714285,5.214285714285714,0.22333948569547557,0.10637792538171806,0.026297744201448876,0.11788075725839638
2026-05-26,823949,LAD,COL,15,84,29,8,14,3,0.34523809523809523,0.16666666666666666,0.03571428571428571,0.09523809523809523,5.428571428571429,0.22201155726382896,0.1036102429662861,0.024382731621074263,0.11625928675238575
2026-05-27,823947,LAD,COL,4,65,9,3,14,6,0.15384615384615385,0.2153846153846154,0.09230769230769231,0.046153846153846156,6.285714285714286,0.22215161328623792,0.09943857429881912,0.02950478044060207,0.13251578935342617
2026-05-29,823946,LAD,PHI,4,61,9,5,16,1,0.26229508196721313,0.26229508196721313,0.01639344262295082,0.08196721311475409,6.428571428571429,0.2194409905756152,0.10031769517794,0.028991959927781558,0.1292190860567229
2026-05-30,823945,LAD,PHI,3,73,15,2,20,4,0.1232876712328767,0.273972602739726,0.0547945205479452,0.0273972602739726,6.428571428571429,0.22575399332482607,0.09631267192844063,0.03277636748980851,0.13863767886804557
2026-05-31,823944,LAD,PHI,9,77,18,4,19,8,0.22077922077922077,0.24675324675324675,0.1038961038961039,0.05194805194805195,6.285714285714286,0.2253654817558149,0.09287362507682327,0.03263247431610067,0.1390405797544275
2026-06-01,825078,LAD,AZ,1,62,11,3,9,1,0.1935483870967742,0.14516129032258066,0.016129032258064516,0.04838709677419355,6.5,0.22513357080961824,0.09335033091067195,0.03336685897905676,0.1448898891751655
2026-06-02,825079,LAD,AZ,6,84,21,2,14,9,0.13095238095238096,0.16666666666666666,0.10714285714285714,0.023809523809523808,5.5,0.22236594540573032,0.083829169832225,0.03600206211481607,0.15132561140621587
2026-06-03,825077,LAD,AZ,7,79,18,1,15,7,0.0759493670886076,0.189873417721519,0.08860759493670886,0.012658227848101266,5.214285714285714,0.21274428852379948,0.08561138956943497,0.03770274238692491,0.1587224057403879
2026-06-04,825076,LAD,AZ,2,70,17,2,13,3,0.14285714285714285,0.18571428571428572,0.04285714285714286,0.02857142857142857,5.714285714285714,0.20621738978962223,0.0841280034934856,0.037490830090360715,0.160799146246717
2026-06-05,823943,LAD,LAA,0,63,6,1,23,5,0.06349206349206349,0.36507936507936506,0.07936507936507936,0.015873015873015872,5.5,0.20360968003905539,0.08123684703090057,0.03556339244863736,0.1551302120063542
2026-06-06,823942,LAD,LAA,9,69,12,3,14,4,0.17391304347826086,0.2028985507246377,0.057971014492753624,0.043478260869565216,5.214285714285714,0.21862037915438223,0.0788574915328328,0.03468510686210228,0.14960499722560622
2026-06-07,823941,LAD,LAA,5,87,26,4,23,9,0.1724137931034483,0.26436781609195403,0.10344827586206896,0.04597701149425287,5.785714285714286,0.22039297622179768,0.07419201605139544,0.03681222334300077,0.15811346314920022
2026-06-09,823374,LAD,PIT,12,85,20,3,21,11,0.16470588235294117,0.24705882352941178,0.12941176470588237,0.03529411764705882,5.357142857142857,0.22567094948006647,0.06797573643610104,0.03924595545653585,0.16107499258856217
2026-06-10,823372,LAD,PIT,8,79,19,5,15,9,0.26582278481012656,0.189873417721519,0.11392405063291139,0.06329113924050633,5.857142857142857,0.22472701026054306,0.07037011884659948,0.04078849027868388,0.16696885698363523
2026-06-11,823371,LAD,PIT,8,90,22,3,17,11,0.15555555555555556,0.18888888888888888,0.12222222222222222,0.03333333333333333,6.071428571428571,0.222983274791672,0.07442591838160337,0.044288877775454746,0.17779293344966465
2026-06-12,824588,LAD,CWS,2,74,14,1,16,8,0.0945945945945946,0.21621621621621623,0.10810810810810811,0.013513513513513514,5.571428571428571,0.22457057637897357,0.08060505670359884,0.03986710906797175,0.16424418061519758
2026-06-13,824587,LAD,CWS,7,75,11,4,18,10,0.16,0.24,0.13333333333333333,0.05333333333333334,5.428571428571429,0.22462997643837362,0.08173365783219996,0.037535656736519415,0.16001192638294331
2026-06-14,824586,LAD,CWS,4,73,15,5,21,6,0.273972602739726,0.2876712328767123,0.0821917808219178,0.0684931506849315,5.642857142857143,0.2230374705835727,0.09008650716865585,0.03549037960927508,0.15270513481385667
2026-06-15,823938,LAD,TB,4,70,15,3,16,5,0.17142857142857143,0.22857142857142856,0.07142857142857142,0.04285714285714286,5.714285714285714,0.22401594416478599,0.09204345433108245,0.038425800352915,0.16346834420720308
2026-06-16,823939,LAD,TB,1,59,9,1,16,1,0.05084745762711865,0.2711864406779661,0.01694915254237288,0.01694915254237288,5.357142857142857,0.22271724286608469,0.08972434486911585,0.03777644970356435,0.15994329782501385
2026-06-17,823940,LAD,TB,5,79,17,1,12,12,0.0759493670886076,0.1518987341772152,0.1518987341772152,0.012658227848101266,5.357142857142857,0.2317190393200408,0.0897829248894236,0.0355308822584343,0.14975037429146698
2026-06-19,823936,LAD,BAL,4,78,19,3,23,8,0.15384615384615385,0.2948717948717949,0.10256410256410256,0.038461538461538464,5.285714285714286,0.23066418699936567,0.0929797732490206,0.03473436111833269,0.14582158758691174
2026-06-20,823937,LAD,BAL,2,72,11,1,20,7,0.05555555555555555,0.2777777777777778,0.09722222222222222,0.013888888888888888,5.071428571428571,0.23816407108152826,0.0939766666509773,0.0365774547335782,0.15138564378387936
2026-06-21,823934,LAD,BAL,1,83,20,4,15,9,0.21686746987951808,0.18072289156626506,0.10843373493975904,0.04819277108433735,5.071428571428571,0.2447400348003491,0.09785988660562582,0.03552870189911108,0.14514981611948025
2026-06-22,823692,LAD,MIN,2,72,12,3,13,7,0.1388888888888889,0.18055555555555555,0.09722222222222222,0.041666666666666664,5.142857142857143,0.2315717152636991,0.09993621914667437,0.037837255842776904,0.1561052022900127
2026-06-23,823690,LAD,MIN,12,88,24,3,15,9,0.1590909090909091,0.17045454545454544,0.10227272727272728,0.03409090909090909,4.642857142857143,0.22997578703733607,0.10273987684163642,0.037707856256855576,0.15360347696220047
2026-06-24,823691,LAD,MIN,4,76,18,1,25,5,0.07894736842105263,0.32894736842105265,0.06578947368421052,0.013157894736842105,5.142857142857143,0.22326769627752116,0.10265590908525488,0.036858848942331025,0.1526518423898762
2026-06-26,823285,LAD,SD,1,72,14,2,10,13,0.1388888888888889,0.1388888888888889,0.18055555555555555,0.027777777777777776,4.571428571428571,0.22911687805549555,0.09811145972656402,0.035277690163029826,0.14652623425188419
2026-06-27,823283,LAD,SD,15,88,26,4,12,9,0.22727272727272727,0.13636363636363635,0.10227272727272728,0.045454545454545456,4.071428571428571,0.22547512599602196,0.1028708529353243,0.032741021487120645,0.1374595274003672
2026-06-28,823281,LAD,SD,4,75,11,1,19,7,0.05333333333333334,0.25333333333333335,0.09333333333333334,0.013333333333333334,4.571428571428571,0.22172332224421823,0.10144588901036038,0.03360682235292151,0.14258218252302232
2026-06-29,824986,LAD,ATH,9,86,28,4,17,5,0.16279069767441862,0.19767441860465115,0.05813953488372093,0.046511627906976744,4.714285714285714,0.22437454489544087,0.10039054795501932,0.0335939523400515,0.13963494957578937
2026-06-30,824984,LAD,ATH,9,79,21,3,18,6,0.1518987341772152,0.22784810126582278,0.0759493670886076,0.0379746835443038,4.857142857142857,0.2213512890814874,0.09501956235147559,0.03310668766674031,0.13983428512396215
2026-07-01,824985,LAD,ATH,1,74,17,4,16,8,0.21621621621621623,0.21621621621621623,0.10810810810810811,0.05405405405405406,5.214285714285714,0.2170782082521381,0.09457367565623916,0.030926797156695475,0.1311147230837828
2026-07-02,823935,LAD,SD,12,86,27,4,13,11,0.2558139534883721,0.1511627906976744,0.12790697674418605,0.046511627906976744,5.0,0.21619569308390865,0.09719364256192034,0.031726576527903415,0.13431384056861456
2026-07-03,823933,LAD,SD,4,71,13,2,19,8,0.11267605633802817,0.2676056338028169,0.11267605633802817,0.028169014084507043,5.785714285714286,0.20762257522817357,0.10511920143347842,0.03383818191108941,0.1489543045587041
2026-07-04,823932,LAD,SD,3,63,9,1,20,5,0.07936507936507936,0.31746031746031744,0.07936507936507936,0.015873015873015872,5.714285714285714,0.2158873537728594,0.10231758158782221,0.03494609521368982,0.15157763950509126
2026-07-05,823931,LAD,SD,2,77,12,1,19,12,0.05194805194805195,0.24675324675324675,0.15584415584415584,0.012987012987012988,5.642857142857143,0.21750081967203957,0.10066050850217768,0.033332629314509636,0.1462575627564431
2026-07-06,823930,LAD,COL,7,93,22,2,12,10,0.11827956989247312,0.12903225806451613,0.10752688172043011,0.021505376344086023,5.642857142857143,0.21528478174171592,0.10484778947517295,0.033268209607232785,0.1459998839273357
2026-07-07,823929,LAD,COL,3,77,16,1,18,7,0.05194805194805195,0.23376623376623376,0.09090909090909091,0.012987012987012988,6.071428571428571,0.21159259363444813,0.10478301424522088,0.03136196712578627,0.1389578910711182
2026-07-08,823928,LAD,COL,4,68,12,2,19,4,0.14705882352941177,0.27941176470588236,0.058823529411764705,0.029411764705882353,6.142857142857143,0.2153933563637823,0.10433207629428294,0.02931342043438243,0.13274783128962986
2026-07-10,823927,LAD,AZ,3,79,18,3,21,6,0.1518987341772152,0.26582278481012656,0.0759493670886076,0.0379746835443038,5.571428571428571,0.22317601488173497,0.10122856216135702,0.02897919583545195,0.13188839660666576
2026-07-11,823926,LAD,AZ,2,76,15,3,14,6,0.15789473684210525,0.18421052631578946,0.07894736842105263,0.039473684210526314,5.5,0.21866711605238306,0.10195426883309969,0.0307518236074135,0.13709920844639165
2026-07-12,823925,LAD,AZ,3,70,8,2,15,8,0.12857142857142856,0.21428571428571427,0.11428571428571428,0.02857142857142857,5.571428571428571,0.22190437586859027,0.0946965411806352,0.031587245495466966,0.13845676901447854
2026-07-17,823524,LAD,NYY,2,67,11,1,18,5,0.1044776119402985,0.26865671641791045,0.07462686567164178,0.014925373134328358,4.714285714285714,0.2274702385773101,0.09555461168156283,0.03038130857524433,0.13140667625010005
2026-07-19,823521,LAD,NYY,1,70,12,2,17,9,0.11428571428571428,0.24285714285714285,0.12857142857142856,0.02857142857142857,4.571428571428571,0.22856476594049419,0.09421843542001343,0.030495025703886836,0.13505983900774043
2026-07-19,823523,LAD,NYY,8,76,14,1,20,7,0.11842105263157894,0.2631578947368421,0.09210526315789473,0.013157894736842105,4.0,0.2317921033871007,0.0992492849691354,0.02921358289420482,0.1315951973371187
2026-07-20,823436,LAD,PHI,7,80,22,7,19,4,0.3125,0.2375,0.05,0.0875,3.9285714285714284,0.23431423149217354,0.10040327754551306,0.02744095512224327,0.12920393436957325
2026-07-21,823437,LAD,PHI,2,65,12,1,22,1,0.1076923076923077,0.3384615384615385,0.015384615384615385,0.015384615384615385,4.357142857142857,0.23583450176244383,0.0962526983949339,0.02982995126123941,0.1360813474969864
2026-07-22,823438,LAD,PHI,9,77,18,4,16,7,0.23376623376623376,0.2077922077922078,0.09090909090909091,0.05194805194805195,3.642857142857143,0.24921298374557696,0.0882153868692503,0.027606593223927882,0.12550122994012464
2026-07-24,823601,LAD,NYM,4,71,15,3,16,5,0.2112676056338028,0.22535211267605634,0.07042253521126761,0.04225352112676056,4.0,0.24494059617339062,0.08666060362432619,0.029305095928466807,0.1341505283278536
2026-07-25,823600,LAD,NYM,4,77,14,1,20,8,0.06493506493506493,0.2597402597402597,0.1038961038961039,0.012987012987012988,4.071428571428571,0.2383614386888005,0.0860218504704825,0.031189417732305713,0.14357213734704816
2026-07-26,823599,LAD,NYM,3,77,15,2,19,9,0.12987012987012986,0.24675324675324675,0.11688311688311688,0.025974025974025976,4.214285714285714,0.23928908247358716,0.08231127533133593,0.031189417732305713,0.14449978113183476
2026-07-28,823923,LAD,SEA,6,78,23,7,15,3,0.32051282051282054,0.19230769230769232,0.038461538461538464,0.08974358974358974,3.9285714285714284,0.24769772452278221,0.08297957784295643,0.03150860699158713,0.14532767827309595
2026-07-29,823924,LAD,SEA,4,69,16,1,12,3,0.11594202898550725,0.17391304347826086,0.043478260869565216,0.014492753623188406,4.142857142857143,0.24473640013288642,0.07923332409670267,0.036991219617056904,0.1645108760277223
2026-07-30,823921,LAD,SEA,6,75,16,2,24,8,0.13333333333333333,0.32,0.10666666666666667,0.02666666666666667,4.142857142857143,0.23720077718805627,0.07813723348654557,0.03592557596829305,0.16228824784601484
2026-07-31,823922,LAD,BOS,4,84,22,2,14,8,0.10714285714285714,0.16666666666666666,0.09523809523809523,0.023809523809523808,4.357142857142857,0.24107057827304726,0.08033132631354978,0.035117860477033254,0.16096214778573756
2026-08-01,823920,LAD,BOS,2,67,14,3,13,3,0.16417910447761194,0.19402985074626866,0.04477611940298507,0.04477611940298507,4.5,0.23981744544096703,0.08149494965762426,0.03399899187696165,0.15733701352150553
2026-08-02,823919,LAD,BOS,4,82,18,4,17,8,0.17073170731707318,0.2073170731707317,0.0975609756097561,0.04878048780487805,4.428571428571429,0.23837059804529237,0.07652997859457218,0.0351564697935014,0.1598804189433758
2026-08-03,824647,LAD,CHC,5,75,20,6,14,8,0.25333333333333335,0.18666666666666668,0.10666666666666667,0.08,4.571428571428571,0.23398919495620815,0.07816812930443748,0.037574692269969234,0.16461285432743114
2026-08-04,824645,LAD,CHC,1,67,13,3,12,5,0.16417910447761194,0.1791044776119403,0.07462686567164178,0.04477611940298507,4.857142857142857,0.22997558951403133,0.07660350345409735,0.04124816165772433,0.17454482711654679
2026-08-05,824646,LAD,CHC,6,83,29,5,17,0,0.24096385542168675,0.20481927710843373,0.0,0.060240963855421686,4.357142857142857,0.22397177400510973,0.07535504649079357,0.04350660627673455,0.1778132593912634
2026-08-07,825051,LAD,AZ,3,72,14,3,16,8,0.19444444444444445,0.2222222222222222,0.1111111111111111,0.041666666666666664,4.285714285714286,0.22163743665571214,0.07178361791936498,0.041559532266407524,0.17270353477852676
2026-08-08,825049,LAD,AZ,2,83,13,1,14,12,0.08433734939759036,0.1686746987951807,0.14457831325301204,0.012048192771084338,4.357142857142857,0.21333462835290382,0.07862122475697184,0.0434368216436969,0.17890011597510797
2026-08-09,825050,LAD,AZ,2,68,12,1,18,5,0.11764705882352941,0.2647058823529412,0.07352941176470588,0.014705882352941176,3.857142857142857,0.21054052056740188,0.08245474063868048,0.04058683170248493,0.16822662423449056
2026-08-10,823918,LAD,KC,6,71,16,2,13,7,0.16901408450704225,0.18309859154929578,0.09859154929577464,0.028169014084507043,3.7142857142857144,0.21335150411575082,0.0826766603924975,0.03861914321864069,0.161539442319471
2026-08-11,823917,LAD,KC,4,81,15,1,22,7,0.08641975308641975,0.2716049382716049,0.08641975308641975,0.012345679012345678,3.857142857142857,0.20787709924496767,0.08229776363533113,0.03970357186846169,0.1689736580031837
2026-08-12,823916,LAD,KC,4,70,14,3,14,6,0.15714285714285714,0.2,0.08571428571428572,0.04285714285714286,3.9285714285714284,0.20965222006770756,0.08012180907842419,0.03873011851405596,0.16587005966149013
2026-08-13,823915,LAD,MIL,4,77,14,1,17,10,0.05194805194805195,0.22077922077922077,0.12987012987012986,0.012987012987012988,3.7857142857142856,0.21020167061715808,0.08349700531076328,0.035381086593595464,0.15420077656363557
2026-08-14,823913,LAD,MIL,3,70,13,2,22,6,0.12857142857142856,0.3142857142857143,0.08571428571428572,0.02857142857142857,3.7857142857142856,0.21354925471008382,0.0896678530965179,0.03527353369101151,0.14962977820381734
2026-08-15,823914,LAD,MIL,1,70,10,2,18,4,0.11428571428571428,0.2571428571428571,0.05714285714285714,0.02857142857142857,3.5714285714285716,0.21314109144477772,0.08817125445706211,0.035409588112780215,0.1492896421493956
2026-08-16,823912,LAD,MIL,2,75,17,2,19,5,0.12,0.25333333333333335,0.06666666666666667,0.02666666666666667,3.357142857142857,0.21960367647879128,0.08545016602168796,0.03574972416720198,0.14979984623102824
2026-08-17,824320,LAD,COL,11,84,20,3,10,6,0.16666666666666666,0.11904761904761904,0.07142857142857142,0.03571428571428571,3.357142857142857,0.22383963952072447,0.08701377654052236,0.03445619182889353,0.14664419591119882
2026-08-18,824319,LAD,COL,7,81,20,2,16,6,0.19753086419753085,0.19753086419753085,0.07407407407407407,0.024691358024691357,3.857142857142857,0.21753467851193073,0.08514717624186632,0.0335228916795655,0.1463538358647412
